name,population,households,lad_trse_rank,lad_vul_rank,lad_disability_and_caring_rank,lad_childcare_young_people_rank,lad_low_income_poverty_rank,lad_acc_rank,lad_work_access_rank,lad_education_access_rank,lad_health_access_rank,lad_amenities_access_rank,lad_trse_10pct,lad_trse_30pct,ca_trse_rank,ca_vul_rank,ca_disability_and_caring_rank,ca_childcare_young_people_rank,ca_low_income_poverty_rank,ca_acc_rank,ca_work_access_rank,ca_education_access_rank,ca_health_access_rank,ca_amenities_access_rank,ca_trse_10pct,ca_trse_30pct,eng_trse_rank,eng_vul_rank,eng_disability_and_caring_rank,eng_childcare_young_people_rank,eng_low_income_poverty_rank,eng_acc_rank,eng_work_access_rank,eng_education_access_rank,eng_health_access_rank,eng_amenities_access_rank,eng_trse_10pct,eng_trse_30pct,high_risk_pop,feature_type
Springpool,,,76,97,91,96,97,44,25,19,59,47,FALSE,FALSE,46,92,77,93,98,28,18,7,56,28,FALSE,FALSE,71,87,64,83,94,68,39,44,82,73,FALSE,FALSE,,pt_point
Ashton West Metrolink Stop,,,97,7,11,15,4,97,97,87,89,97,FALSE,FALSE,89,14,15,25,13,90,94,80,76,88,FALSE,FALSE,90,5,13,11,5,94,93,88,91,93,FALSE,FALSE,,pt_point
Rydeacre,,,3,31,19,24,42,6,11,4,5,12,TRUE,TRUE,15,61,55,48,73,10,10,4,4,20,FALSE,TRUE,33,42,41,32,57,47,34,38,43,63,FALSE,FALSE,,pt_point
County Road,,,31,7,6,10,24,35,59,41,36,35,FALSE,FALSE,55,10,2,14,18,65,73,67,37,66,FALSE,FALSE,78,3,5,5,8,88,77,83,72,90,FALSE,FALSE,,pt_point
Worcester Street,,,86,27,25,28,23,88,79,86,80,90,FALSE,FALSE,80,10,15,10,15,83,67,82,72,79,FALSE,FALSE,88,3,13,3,6,93,73,90,89,92,FALSE,FALSE,,pt_point
Droylsden (Manchester Metrolink),,,64,68,70,64,71,67,41,52,74,73,FALSE,FALSE,57,49,47,50,59,66,43,51,68,63,FALSE,FALSE,78,29,33,33,42,88,59,73,88,90,FALSE,FALSE,,pt_point
Newland Drive,,,59,85,56,94,84,54,14,64,35,36,FALSE,FALSE,59,79,50,93,84,53,11,52,63,40,FALSE,FALSE,80,67,36,84,75,83,34,74,85,83,FALSE,FALSE,,pt_point
Audenshaw Hall Grove,,,80,70,82,50,70,81,50,56,97,82,FALSE,FALSE,73,51,59,43,58,77,49,54,85,71,FALSE,FALSE,85,31,45,27,41,91,62,75,94,91,FALSE,FALSE,,pt_point
Chester Road,,,76,67,66,68,73,78,93,97,79,36,FALSE,FALSE,73,84,83,80,90,70,91,88,53,46,FALSE,FALSE,85,76,72,64,82,89,90,91,81,85,FALSE,FALSE,,pt_point
Mons Avenue,,,28,49,58,45,45,36,68,99,36,29,FALSE,TRUE,4,34,37,31,40,9,72,98,14,4,TRUE,TRUE,10,16,26,16,22,46,76,95,52,33,FALSE,TRUE,,pt_point
Springs Road,,,28,65,73,57,65,42,46,27,70,41,FALSE,TRUE,24,55,53,45,65,33,34,34,65,21,FALSE,TRUE,48,36,39,29,48,71,53,61,87,65,FALSE,FALSE,,pt_point
Hexworth Walk,,,94,96,94,93,94,61,26,70,76,24,FALSE,FALSE,86,98,94,93,99,48,20,54,52,36,FALSE,FALSE,90,95,91,83,96,81,41,76,80,80,FALSE,FALSE,,pt_point
Ingledene Grove,,,30,60,79,44,60,42,52,34,59,41,FALSE,TRUE,38,58,68,38,65,44,33,21,84,42,FALSE,FALSE,63,39,55,22,49,79,52,53,93,84,FALSE,FALSE,,pt_point
Greaves Street,,,5,68,76,60,71,25,31,25,42,15,TRUE,TRUE,8,58,56,50,71,16,23,33,46,10,TRUE,TRUE,19,39,42,33,55,54,43,60,77,41,FALSE,TRUE,,pt_point
Glossop Road,,,51,87,85,82,84,5,11,5,11,6,FALSE,FALSE,58,95,91,88,97,9,10,5,8,13,FALSE,FALSE,79,91,87,75,93,46,34,42,47,48,FALSE,FALSE,,pt_point
Crown Inn,,,47,75,88,74,66,56,56,44,45,73,FALSE,FALSE,55,90,92,84,86,46,52,29,34,68,FALSE,FALSE,77,85,89,69,78,80,64,58,71,91,FALSE,FALSE,,pt_point
Burley Crescent,,,67,96,96,87,97,48,29,18,64,59,FALSE,FALSE,38,89,81,86,98,31,22,6,62,32,FALSE,FALSE,64,84,70,72,94,70,43,43,85,77,FALSE,FALSE,,pt_point
Parkway,,,65,66,82,52,60,66,47,61,57,64,FALSE,FALSE,58,56,64,38,61,62,36,55,57,52,FALSE,FALSE,79,37,51,22,44,87,54,76,83,87,FALSE,FALSE,,pt_point
Rothay Close,,,11,39,11,36,39,24,25,22,27,22,FALSE,TRUE,22,29,11,30,36,29,17,13,51,32,FALSE,TRUE,46,12,11,15,19,69,39,49,79,77,FALSE,FALSE,,pt_point
May Street,,,63,66,67,55,70,61,60,60,47,56,FALSE,FALSE,87,61,67,60,52,85,73,82,45,89,FALSE,FALSE,90,42,54,43,34,93,77,89,77,93,FALSE,FALSE,,pt_point
Leicester Road,,,43,64,73,56,60,49,33,46,52,65,FALSE,FALSE,50,73,78,63,69,52,23,32,87,52,FALSE,FALSE,74,57,65,45,53,83,44,59,94,87,FALSE,FALSE,,pt_point
Clipsley Crescent,,,5,65,70,57,68,14,24,12,27,6,TRUE,TRUE,8,56,50,46,68,8,14,17,31,5,TRUE,TRUE,19,37,36,29,51,44,37,51,69,35,FALSE,TRUE,,pt_point
Wood Road North,,,74,7,20,11,3,80,42,53,87,73,FALSE,FALSE,75,36,73,32,17,80,63,57,79,87,FALSE,FALSE,86,18,60,17,7,92,71,77,92,93,FALSE,FALSE,,pt_point
Bramhall Station,,,82,95,86,93,93,44,16,38,57,54,FALSE,FALSE,76,97,92,93,99,36,14,25,42,56,FALSE,FALSE,86,94,88,83,96,73,37,55,75,88,FALSE,FALSE,,pt_point
Fletchers Arms,,,14,52,29,59,55,20,32,10,19,27,FALSE,TRUE,13,42,26,48,51,20,35,10,19,29,FALSE,TRUE,30,22,19,31,33,60,53,47,57,74,FALSE,TRUE,,pt_point
Holmfield Avenue,,,41,4,20,1,15,49,86,67,28,59,FALSE,FALSE,64,1,18,0,4,71,90,83,33,82,FALSE,FALSE,82,0,14,0,1,90,90,90,70,92,FALSE,FALSE,,pt_point
Sandy Way,,,20,22,6,40,29,38,38,58,54,24,FALSE,TRUE,11,35,2,58,49,23,29,26,51,17,FALSE,TRUE,27,17,5,40,31,63,49,56,80,56,FALSE,TRUE,,pt_point
Exbourne Road,,,5,20,10,25,40,5,5,33,6,49,TRUE,TRUE,13,9,8,11,15,29,5,63,9,77,FALSE,TRUE,30,2,9,3,6,69,27,81,48,92,FALSE,TRUE,,pt_point
Lostock Circle,,,54,30,22,20,40,76,54,76,27,88,FALSE,FALSE,65,62,74,42,65,72,74,85,20,93,FALSE,FALSE,83,43,61,26,49,90,78,90,58,94,FALSE,FALSE,,pt_point
Crank Road,,,37,85,79,83,90,30,2,18,90,39,FALSE,FALSE,22,81,66,84,93,16,2,6,86,25,FALSE,TRUE,45,71,53,70,88,55,20,43,94,70,FALSE,FALSE,,pt_point
Fiveways Byron Avenue,,,46,43,46,39,60,53,34,44,59,64,FALSE,FALSE,41,39,34,37,53,52,37,43,58,54,FALSE,FALSE,67,20,24,21,35,83,55,67,83,88,FALSE,FALSE,,pt_point
Groby Road,,,61,85,87,79,96,43,87,8,53,56,FALSE,FALSE,79,91,95,91,74,67,91,41,56,81,FALSE,FALSE,87,87,93,81,58,89,91,66,82,92,FALSE,FALSE,,pt_point
Fir Street,,,80,42,37,61,15,82,56,81,58,85,FALSE,FALSE,93,23,35,39,4,94,63,93,61,95,FALSE,FALSE,92,9,25,23,1,95,70,93,85,94,FALSE,FALSE,,pt_point
Oakdene Road,,,37,68,62,78,72,26,81,52,40,10,FALSE,FALSE,45,85,81,86,89,27,74,35,31,18,FALSE,FALSE,70,77,70,71,82,67,78,62,68,59,FALSE,FALSE,,pt_point
Newbold Street,,,12,15,26,6,17,49,65,71,51,37,FALSE,TRUE,2,9,16,5,16,12,69,66,23,5,TRUE,TRUE,5,2,13,1,6,50,74,83,61,35,TRUE,TRUE,,pt_point
Cheapside,,,99,100,100,100,84,99,98,100,79,100,FALSE,FALSE,100,100,100,100,45,100,100,100,88,100,FALSE,FALSE,96,97,100,100,28,97,99,98,95,96,FALSE,FALSE,,pt_point
Chichester Street,,,39,1,12,1,5,68,86,87,42,72,FALSE,FALSE,6,2,9,1,6,18,89,87,18,14,TRUE,TRUE,14,1,10,1,2,58,89,91,56,51,FALSE,TRUE,,pt_point
The Crown,,,2,55,48,70,53,11,23,28,5,35,TRUE,TRUE,11,52,42,65,58,18,15,18,16,40,FALSE,TRUE,26,33,29,47,40,58,38,52,53,82,FALSE,TRUE,,pt_point
Makinson Avenue,,,21,76,78,75,68,26,42,25,14,59,FALSE,TRUE,31,70,67,71,71,32,25,16,26,54,FALSE,FALSE,57,53,54,54,55,71,45,51,64,88,FALSE,FALSE,,pt_point
Alma Road,,,57,75,62,84,71,60,42,69,63,40,FALSE,FALSE,56,69,54,82,73,60,26,57,86,42,FALSE,FALSE,78,51,40,66,57,86,46,78,94,83,FALSE,FALSE,,pt_point
Waterton Lane,,,56,87,88,89,77,58,17,84,43,50,FALSE,FALSE,49,64,65,66,64,57,19,77,42,43,FALSE,FALSE,73,45,52,48,48,85,40,87,75,84,FALSE,FALSE,,pt_point
Commercial Brow,,,33,46,53,46,43,38,80,26,54,34,FALSE,FALSE,25,40,37,41,46,37,71,20,53,33,FALSE,TRUE,49,21,26,25,28,75,75,53,81,78,FALSE,FALSE,,pt_point
Cambrian Drive,,,57,64,73,61,62,56,43,70,44,57,FALSE,FALSE,49,55,53,51,62,48,32,64,48,41,FALSE,FALSE,73,35,39,34,46,81,51,82,78,83,FALSE,FALSE,,pt_point
University of Manchester,,,85,64,68,70,9,87,63,86,98,85,FALSE,FALSE,96,43,75,67,2,97,70,96,99,96,FALSE,FALSE,93,23,63,49,1,96,75,94,99,94,FALSE,FALSE,,pt_point
Brookway,,,72,99,98,96,99,16,15,14,14,20,FALSE,FALSE,71,97,91,93,97,9,4,24,19,13,FALSE,FALSE,85,94,87,84,93,46,25,55,57,47,FALSE,FALSE,,pt_point
Mount Pleasant,,,4,38,30,47,24,2,2,0,1,1,TRUE,TRUE,19,57,46,53,42,1,2,1,2,1,FALSE,TRUE,40,38,32,36,24,27,19,18,37,26,FALSE,FALSE,,pt_point
Caley Street,,,32,71,84,51,68,35,38,29,53,31,FALSE,FALSE,39,67,72,45,71,40,24,18,80,38,FALSE,FALSE,65,48,59,28,56,76,44,52,92,81,FALSE,FALSE,,pt_point
Albert St,,,52,43,52,47,24,57,19,12,74,63,FALSE,FALSE,73,23,53,23,7,75,28,44,84,83,FALSE,FALSE,85,9,39,10,2,91,47,68,93,92,FALSE,FALSE,,pt_point
Gorton Education Village,,,17,31,48,11,41,17,26,5,40,9,FALSE,TRUE,35,14,47,4,15,46,38,36,45,55,FALSE,FALSE,61,4,33,1,6,80,55,63,76,88,FALSE,FALSE,,pt_point
Weaste Lane,,,71,59,59,66,63,79,49,80,84,83,FALSE,FALSE,93,55,60,71,45,95,68,94,74,96,FALSE,FALSE,92,36,47,54,27,95,73,93,90,94,FALSE,FALSE,,pt_point
Bradshaw Street,,,89,41,47,49,29,91,75,95,72,90,FALSE,FALSE,67,47,32,64,49,72,69,87,70,48,FALSE,FALSE,83,27,23,47,31,90,74,91,89,86,FALSE,FALSE,,pt_point
The Heights,,,12,63,72,67,56,27,45,26,15,62,FALSE,TRUE,24,60,61,60,61,33,27,16,27,57,FALSE,TRUE,48,41,48,43,44,72,47,51,65,89,FALSE,FALSE,,pt_point
Shaving Lane,,,23,80,76,70,91,16,57,16,16,14,FALSE,TRUE,50,77,77,74,79,42,72,48,24,43,FALSE,FALSE,74,64,64,57,66,78,76,71,62,84,FALSE,FALSE,,pt_point
Cheadle Hulme Rail Station,,,61,90,98,82,81,42,31,31,39,50,FALSE,FALSE,65,96,95,87,96,35,22,23,31,53,FALSE,FALSE,82,93,93,74,91,73,43,54,68,88,FALSE,FALSE,,pt_point
MediaCityUK (Manchester Metrolink),,,95,99,99,99,65,70,67,62,97,61,FALSE,FALSE,97,97,98,98,47,93,76,84,83,91,FALSE,FALSE,94,94,97,96,29,95,79,90,93,94,FALSE,FALSE,,pt_point
Parrs Wood,,,38,86,83,79,100,20,68,6,28,24,FALSE,FALSE,61,92,93,91,82,49,76,37,33,63,FALSE,FALSE,80,87,90,80,71,82,79,63,70,90,FALSE,FALSE,,pt_point
Daffodil Road,,,80,25,29,14,36,82,70,83,70,91,FALSE,FALSE,87,19,26,13,32,88,54,75,89,85,FALSE,FALSE,90,7,19,4,16,94,66,86,95,93,FALSE,FALSE,,pt_point
Sherbourne Road,,,42,38,33,36,42,67,72,13,89,61,FALSE,FALSE,6,27,20,25,38,18,76,28,80,11,TRUE,TRUE,16,11,15,12,21,57,79,57,92,41,FALSE,TRUE,,pt_point
Frederick Street,,,95,25,34,13,28,97,77,80,96,99,FALSE,FALSE,85,9,21,5,18,88,66,77,82,86,FALSE,FALSE,89,3,16,1,8,94,72,87,93,93,FALSE,FALSE,,pt_point
Springfield Road,,,32,89,94,80,90,14,33,13,21,10,FALSE,FALSE,39,84,85,75,91,19,21,8,36,21,FALSE,FALSE,65,76,74,59,84,59,42,45,72,64,FALSE,FALSE,,pt_point
Jacob Street,,,38,32,30,33,38,54,51,68,60,35,FALSE,FALSE,23,42,18,52,54,35,40,36,57,23,FALSE,TRUE,46,22,15,35,36,73,57,62,83,67,FALSE,FALSE,,pt_point
Barlow Moor Road,,,32,74,74,68,91,22,62,8,37,20,FALSE,FALSE,55,72,85,63,56,52,68,40,42,61,FALSE,FALSE,77,56,74,45,38,83,74,65,75,89,FALSE,FALSE,,pt_point
Railway Bridge,,,77,94,95,85,82,34,99,26,52,39,FALSE,FALSE,79,96,98,84,90,51,98,27,45,64,FALSE,FALSE,87,92,97,69,83,83,98,57,77,90,FALSE,FALSE,,pt_point
The Trafford Centre Bus Station,,,46,15,9,53,29,62,70,73,14,50,FALSE,FALSE,61,51,43,69,54,63,82,83,14,72,FALSE,FALSE,81,31,30,51,36,87,83,90,52,91,FALSE,FALSE,,pt_point
Jackson Street,,,73,39,17,42,43,74,89,77,47,85,FALSE,FALSE,80,30,17,36,40,81,85,69,76,81,FALSE,FALSE,88,13,14,20,23,92,86,84,91,92,FALSE,FALSE,,pt_point
Mayfield Drive,,,23,79,83,51,89,23,35,5,19,32,FALSE,TRUE,14,78,70,66,93,13,26,3,10,21,FALSE,TRUE,32,66,57,48,87,51,46,36,49,65,FALSE,FALSE,,pt_point
Davyhulme Library,,,52,50,41,76,71,72,85,97,20,91,FALSE,FALSE,64,82,82,78,87,69,91,95,15,94,FALSE,FALSE,82,73,71,62,80,89,91,94,53,94,FALSE,FALSE,,pt_point
Stockport Rail Station,,,97,9,17,26,7,99,96,82,95,100,FALSE,FALSE,90,38,53,50,27,92,97,66,66,93,FALSE,FALSE,91,19,39,33,12,95,96,83,87,94,FALSE,FALSE,,pt_point
Hawkshaw Street,,,7,65,64,75,60,19,36,39,8,50,TRUE,TRUE,17,63,55,71,66,23,22,23,18,46,FALSE,TRUE,36,44,41,54,49,63,43,55,56,85,FALSE,FALSE,,pt_point
Carnforth Road,,,38,11,6,7,14,60,42,47,61,60,FALSE,FALSE,46,40,39,33,44,48,35,32,45,59,FALSE,FALSE,71,21,27,18,27,81,53,60,76,89,FALSE,FALSE,,pt_point
Orange Hill Road,,,88,66,78,67,48,88,82,81,66,95,FALSE,FALSE,83,73,80,73,63,84,81,64,91,73,FALSE,FALSE,89,58,68,55,46,93,83,81,96,91,FALSE,FALSE,,pt_point
Vicarage Road North,,,71,45,48,43,48,78,8,48,74,80,FALSE,FALSE,16,31,28,29,42,26,19,46,48,17,FALSE,TRUE,35,14,20,15,24,66,40,69,78,58,FALSE,FALSE,,pt_point
Hazeldene Road,,,42,58,31,59,83,49,31,50,40,38,FALSE,FALSE,64,34,28,34,45,71,42,74,45,71,FALSE,FALSE,82,17,20,19,27,90,58,86,76,91,FALSE,FALSE,,pt_point
Benchill (Manchester Metrolink),,,6,30,19,24,40,6,6,44,4,54,TRUE,TRUE,14,13,17,10,15,30,6,71,8,80,FALSE,TRUE,32,4,14,3,6,69,29,85,47,92,FALSE,FALSE,,pt_point
Wakefield Road,,,67,67,72,68,54,66,39,87,67,50,FALSE,FALSE,59,48,49,51,50,65,42,80,63,42,FALSE,FALSE,80,29,35,34,33,88,58,88,86,83,FALSE,FALSE,,pt_point
Parsonage Road,,,24,81,76,75,91,16,74,20,16,13,FALSE,TRUE,51,77,77,80,77,43,82,52,24,41,FALSE,FALSE,74,65,64,64,64,78,83,74,62,83,FALSE,FALSE,,pt_point
Fairfield General Hospital,,,63,35,32,47,30,59,51,92,39,39,FALSE,FALSE,62,51,48,52,53,62,39,74,78,37,FALSE,FALSE,81,32,34,35,35,87,56,86,91,80,FALSE,FALSE,,pt_point
Temple,,,68,22,15,18,25,68,31,64,65,65,FALSE,FALSE,61,28,18,27,36,67,34,61,62,55,FALSE,FALSE,81,12,15,13,19,89,53,80,85,88,FALSE,FALSE,,pt_point
Neal Avenue,,,93,29,69,23,24,94,87,99,83,93,FALSE,FALSE,85,32,46,28,36,87,81,92,72,83,FALSE,FALSE,89,15,32,14,19,94,82,93,89,92,FALSE,FALSE,,pt_point
Mersey Bank Avenue,,,19,70,68,66,74,12,34,30,10,5,FALSE,TRUE,40,58,75,54,38,40,45,61,15,51,FALSE,FALSE,66,39,62,37,21,76,60,80,53,87,FALSE,FALSE,,pt_point
Springbridge Road,,,47,52,56,51,38,54,36,38,73,13,FALSE,FALSE,69,29,59,26,14,74,46,66,83,57,FALSE,FALSE,84,12,45,12,5,91,61,83,93,89,FALSE,FALSE,,pt_point
Tamworth Drive,,,81,49,43,48,54,84,45,89,55,79,FALSE,FALSE,51,53,29,64,67,59,35,74,52,39,FALSE,FALSE,74,34,21,46,51,85,53,86,80,82,FALSE,FALSE,,pt_point
Hope Street,,,11,42,52,37,33,20,96,35,23,16,FALSE,TRUE,7,47,37,56,51,12,96,12,13,13,TRUE,TRUE,17,27,25,38,33,50,95,49,52,48,FALSE,TRUE,,pt_point
Cedar Grove,,,23,43,21,55,53,31,65,24,23,45,FALSE,TRUE,17,39,22,46,50,28,58,19,23,39,FALSE,TRUE,37,20,17,29,33,68,68,53,61,82,FALSE,FALSE,,pt_point
Scott Road,,,67,53,62,43,58,69,53,49,93,76,FALSE,FALSE,59,42,43,40,52,68,50,49,79,65,FALSE,FALSE,80,23,30,24,34,89,63,71,92,90,FALSE,FALSE,,pt_point
Grange Road,,,39,82,83,78,79,29,40,67,21,25,FALSE,FALSE,23,80,70,82,88,16,32,34,11,17,FALSE,TRUE,47,69,57,67,80,54,51,61,49,57,FALSE,FALSE,,pt_point
Exchange Quay (Manchester Metrolink),,,95,86,93,94,47,80,65,90,100,71,FALSE,FALSE,97,82,91,95,31,95,75,96,86,94,FALSE,FALSE,94,73,86,89,15,95,78,94,94,94,FALSE,FALSE,,pt_point
University Shopping Centre,,,87,75,77,82,30,89,69,90,96,88,FALSE,FALSE,97,73,88,94,10,98,77,98,98,98,FALSE,FALSE,94,57,81,86,4,96,80,96,98,95,FALSE,FALSE,,pt_point
St Winifred's,,,46,74,88,64,68,56,60,30,52,76,FALSE,FALSE,54,89,92,77,87,46,55,22,38,70,FALSE,FALSE,77,84,89,61,79,80,66,54,73,91,FALSE,FALSE,,pt_point
Scott Street,,,2,13,14,19,14,10,88,13,6,12,TRUE,TRUE,1,25,7,37,34,7,87,5,6,11,TRUE,TRUE,3,10,8,21,17,44,87,42,44,42,TRUE,TRUE,,pt_point
Liston Street,,,51,69,29,91,70,50,34,65,39,38,FALSE,FALSE,45,50,26,69,59,49,36,62,39,34,FALSE,FALSE,70,31,19,51,41,82,54,81,74,79,FALSE,FALSE,,pt_point
Walton Street,,,71,58,64,62,56,73,82,27,71,68,FALSE,FALSE,16,43,43,41,51,22,86,38,42,12,FALSE,TRUE,35,24,30,25,33,62,86,64,75,47,FALSE,FALSE,,pt_point
Ladywell Metrolink Stop,,,82,63,50,93,34,83,93,92,69,81,FALSE,FALSE,95,59,55,95,25,96,94,97,63,96,FALSE,FALSE,93,40,41,88,11,95,94,95,86,94,FALSE,FALSE,,pt_point
Phoenix Street,,,28,58,75,42,57,31,48,92,37,24,FALSE,TRUE,4,43,52,29,52,8,51,95,15,4,TRUE,TRUE,10,23,38,15,34,45,63,94,53,33,FALSE,TRUE,,pt_point
Crown Street,,,87,27,27,66,1,83,99,72,83,87,FALSE,FALSE,90,20,24,59,1,89,98,61,96,82,FALSE,FALSE,91,7,18,42,0,94,98,80,98,92,FALSE,FALSE,,pt_point
Sholver Lane,,,3,62,76,49,67,14,24,11,25,8,TRUE,TRUE,6,53,56,34,67,8,14,14,30,5,TRUE,TRUE,15,33,42,19,50,44,37,50,67,35,FALSE,TRUE,,pt_point
Edge Lane Road,,,69,21,24,29,12,71,91,74,79,66,FALSE,FALSE,65,7,15,10,9,72,79,70,71,54,FALSE,FALSE,83,2,13,3,3,90,81,84,89,88,FALSE,FALSE,,pt_point
Cheadle Old Road,,,50,29,49,9,27,74,82,58,69,90,FALSE,FALSE,58,59,73,37,63,64,75,39,48,88,FALSE,FALSE,79,40,60,21,47,88,78,65,78,93,FALSE,FALSE,,pt_point
Charter Street,,,69,12,12,26,7,71,93,73,80,65,FALSE,FALSE,66,4,8,9,5,71,83,68,71,53,FALSE,FALSE,83,1,9,3,1,90,84,84,89,88,FALSE,FALSE,,pt_point
Thornham Drive,,,22,83,85,72,83,23,39,23,28,16,FALSE,TRUE,33,76,74,67,84,28,24,14,53,25,FALSE,FALSE,58,62,60,49,74,68,45,50,81,71,FALSE,FALSE,,pt_point
Shone Avenue,,,3,48,22,54,64,2,0,27,3,45,TRUE,TRUE,12,26,20,29,30,25,3,58,6,74,FALSE,TRUE,28,11,16,14,15,65,24,78,45,91,FALSE,TRUE,,pt_point
Joy Street,,,8,29,40,28,31,22,68,82,19,15,TRUE,TRUE,1,21,24,19,29,6,72,80,5,3,TRUE,TRUE,4,8,18,7,14,43,76,88,44,32,TRUE,TRUE,,pt_point
Textilose Road,,,5,5,6,2,9,3,8,18,2,4,TRUE,TRUE,20,29,36,14,28,15,15,19,2,16,FALSE,TRUE,42,13,25,5,14,54,38,53,37,54,FALSE,FALSE,,pt_point
Bury Street,,,47,82,88,62,80,50,11,72,43,37,FALSE,FALSE,42,60,65,49,66,49,15,69,42,34,FALSE,FALSE,68,41,51,32,50,82,37,84,75,79,FALSE,FALSE,,pt_point
Louisa Street,,,27,32,22,30,59,31,95,29,30,24,FALSE,TRUE,52,35,37,38,39,61,95,59,33,55,FALSE,FALSE,75,17,26,22,22,87,94,78,70,88,FALSE,FALSE,,pt_point
Ostrich Lane,,,82,50,78,43,39,81,86,83,31,99,FALSE,FALSE,78,64,80,49,60,79,85,65,73,82,FALSE,FALSE,87,46,68,33,43,92,85,82,89,92,FALSE,FALSE,,pt_point
Cowlishaw Lane,,,39,63,62,65,67,45,59,52,43,37,FALSE,FALSE,32,54,42,57,67,36,49,49,47,20,FALSE,FALSE,57,34,29,39,50,74,63,72,77,62,FALSE,FALSE,,pt_point
Lewis Drive,,,97,30,18,30,37,98,70,25,95,99,FALSE,FALSE,45,22,12,21,34,56,74,37,85,42,FALSE,FALSE,71,8,12,8,18,84,77,63,93,84,FALSE,FALSE,,pt_point
Norwood Avenue,,,52,89,84,85,86,29,16,14,15,54,FALSE,FALSE,30,83,71,85,91,16,12,5,9,30,FALSE,FALSE,55,73,58,71,85,54,35,42,48,75,FALSE,FALSE,,pt_point
Castlemill Street,,,48,12,16,11,13,57,89,55,69,49,FALSE,FALSE,38,4,11,4,9,50,75,51,65,29,FALSE,FALSE,64,1,11,1,3,82,78,73,86,74,FALSE,FALSE,,pt_point
The Metropolitan,,,86,89,87,88,93,51,68,57,44,18,FALSE,FALSE,96,95,96,97,62,72,76,78,48,60,FALSE,FALSE,93,92,94,94,46,90,79,88,78,89,FALSE,FALSE,,pt_point
Red Lion,,,75,78,90,88,59,75,97,79,32,81,FALSE,FALSE,73,79,85,85,69,73,92,61,74,65,FALSE,FALSE,85,67,74,70,53,90,92,80,90,90,FALSE,FALSE,,pt_point
Tameside College,,,94,27,68,15,25,93,88,100,84,92,FALSE,FALSE,85,31,46,25,36,87,81,93,73,82,FALSE,FALSE,89,14,32,11,19,94,83,93,89,92,FALSE,FALSE,,pt_point
Moss Lane,,,3,0,0,0,4,13,5,52,28,8,TRUE,TRUE,15,4,0,4,20,28,6,55,21,28,FALSE,TRUE,34,1,2,1,8,68,28,76,59,73,FALSE,FALSE,,pt_point
Victoria Street,,,69,32,28,40,35,70,66,68,55,66,FALSE,FALSE,62,34,26,38,42,69,58,64,54,56,FALSE,FALSE,81,17,19,22,25,89,68,82,81,88,FALSE,FALSE,,pt_point
Leonard Street,,,87,3,27,1,12,90,66,98,95,82,FALSE,FALSE,90,7,24,3,13,92,49,89,99,79,FALSE,FALSE,91,2,18,1,5,95,63,91,99,92,FALSE,FALSE,,pt_point
Leaton Avenue,,,21,45,35,47,60,23,12,55,15,66,FALSE,TRUE,43,25,33,23,26,53,17,77,19,85,FALSE,FALSE,69,10,23,10,12,83,39,87,57,93,FALSE,FALSE,,pt_point
Conservative Club,,,25,58,52,68,64,15,71,56,26,8,FALSE,TRUE,32,80,75,80,85,20,65,38,23,14,FALSE,FALSE,57,69,63,64,75,60,72,64,61,51,FALSE,FALSE,,pt_point
Firsway,,,18,40,50,20,43,29,31,11,69,42,FALSE,TRUE,45,73,85,42,73,49,52,12,60,66,FALSE,FALSE,71,58,75,26,58,81,64,48,84,90,FALSE,FALSE,,pt_point
Stott Lane,,,79,51,46,81,29,77,73,89,72,78,FALSE,FALSE,95,50,54,86,21,95,81,96,66,95,FALSE,FALSE,92,31,40,72,9,95,82,94,87,94,FALSE,FALSE,,pt_point
Victoria Grove,,,50,68,77,74,49,67,79,57,55,75,FALSE,FALSE,57,85,88,84,77,55,72,38,40,70,FALSE,FALSE,79,77,81,69,64,84,76,64,74,91,FALSE,FALSE,,pt_point
Oldham King Street (Manchester Metrolink),,,93,4,7,11,4,93,99,90,93,84,FALSE,FALSE,84,1,5,4,1,86,92,85,78,75,FALSE,FALSE,89,0,7,1,0,93,92,90,92,91,FALSE,FALSE,,pt_point
Freehold (Manchester Metrolink),,,87,23,24,26,20,88,80,90,83,89,FALSE,FALSE,80,8,15,9,14,83,68,85,73,78,FALSE,FALSE,88,2,13,3,5,93,74,90,90,92,FALSE,FALSE,,pt_point
Derby Road,,,26,41,52,28,46,40,22,22,36,59,FALSE,TRUE,16,47,37,47,60,25,15,8,34,32,FALSE,TRUE,35,27,26,31,43,65,37,45,70,77,FALSE,FALSE,,pt_point
Hillside Avenue,,,12,20,32,4,26,39,69,37,61,26,FALSE,TRUE,14,7,19,2,17,30,59,41,60,16,FALSE,TRUE,32,2,15,1,7,69,68,66,84,54,FALSE,FALSE,,pt_point
Stanycliffe Lane,,,41,43,33,44,48,65,66,10,91,62,FALSE,FALSE,6,30,19,30,42,17,70,25,80,11,TRUE,TRUE,15,14,15,15,24,56,75,56,92,42,FALSE,TRUE,,pt_point
Palatine Road,,,85,95,93,91,98,43,85,39,40,6,FALSE,FALSE,96,99,99,98,77,67,89,67,45,52,FALSE,FALSE,93,96,98,97,64,89,89,83,76,87,FALSE,FALSE,,pt_point
